dt_venda;cd_empresa;cd_mercadoria;qt_vendida
01.12.2017 00:00:00;1;118120;363
01.01.2018 00:00:00;1;118120;771
01.02.2018 00:00:00;1;118120;697
01.03.2018 00:00:00;1;118120;399
01.04.2018 00:00:00;1;118120;572
01.05.2018 00:00:00;1;118120;582
01.06.2018 00:00:00;1;118120;472
01.07.2018 00:00:00;1;118120;947
01.08.2018 00:00:00;1;118120;625
01.09.2018 00:00:00;1;118120;562
01.10.2018 00:00:00;1;118120;855
01.11.2018 00:00:00;1;118120;205
01.12.2018 00:00:00;1;118120;0
01.01.2019 00:00:00;1;118120;934
01.01.2016 00:00:00;1;118138;29
01.02.2016 00:00:00;1;118138;0
01.03.2016 00:00:00;1;118138;48
01.04.2016 00:00:00;1;118138;47
01.05.2016 00:00:00;1;118138;20
01.06.2016 00:00:00;1;118138;13
01.07.2016 00:00:00;1;118138;11
01.08.2016 00:00:00;1;118138;27
01.11.2016 00:00:00;1;118138;8
01.12.2016 00:00:00;1;118138;14
01.01.2017 00:00:00;1;118138;12
01.02.2017 00:00:00;1;118138;5
01.03.2017 00:00:00;1;118138;38
01.04.2017 00:00:00;1;118138;30
01.05.2017 00:00:00;1;118138;66
01.06.2017 00:00:00;1;118138;73
01.07.2017 00:00:00;1;118138;88
01.08.2017 00:00:00;1;118138;67
01.09.2017 00:00:00;1;118138;42
01.10.2017 00:00:00;1;118138;29
01.11.2017 00:00:00;1;118138;14
01.12.2017 00:00:00;1;118138;18
01.01.2018 00:00:00;1;118138;20
01.02.2018 00:00:00;1;118138;46
01.03.2018 00:00:00;1;118138;66
01.04.2018 00:00:00;1;118138;69
01.05.2018 00:00:00;1;118138;48
01.06.2018 00:00:00;1;118138;23
01.07.2018 00:00:00;1;118138;106
01.08.2018 00:00:00;1;118138;111
01.09.2018 00:00:00;1;118138;119
01.10.2018 00:00:00;1;118138;222
01.11.2018 00:00:00;1;118138;50
01.12.2018 00:00:00;1;118138;51
01.01.2019 00:00:00;1;118138;70
01.01.2016 00:00:00;1;120795;0
01.02.2016 00:00:00;1;120795;105
01.03.2016 00:00:00;1;120795;171
01.04.2016 00:00:00;1;120795;156
01.05.2016 00:00:00;1;120795;0
01.06.2016 00:00:00;1;120795;0
01.07.2016 00:00:00;1;120795;162
01.08.2016 00:00:00;1;120795;261
01.11.2016 00:00:00;1;120795;272
01.12.2016 00:00:00;1;120795;161
01.01.2017 00:00:00;1;120795;387
01.02.2017 00:00:00;1;120795;293
01.03.2017 00:00:00;1;120795;430
01.04.2017 00:00:00;1;120795;846
01.05.2017 00:00:00;1;120795;921
01.06.2017 00:00:00;1;120795;2290
01.07.2017 00:00:00;1;120795;285
01.08.2017 00:00:00;1;120795;849
01.09.2017 00:00:00;1;120795;457
01.10.2017 00:00:00;1;120795;215
01.11.2017 00:00:00;1;120795;570
01.12.2017 00:00:00;1;120795;150
01.01.2018 00:00:00;1;120795;121
01.02.2018 00:00:00;1;120795;92
01.03.2018 00:00:00;1;120795;121
01.04.2018 00:00:00;1;120795;62
01.05.2018 00:00:00;1;120795;221
01.06.2018 00:00:00;1;120795;123
01.07.2018 00:00:00;1;120795;261
01.08.2018 00:00:00;1;120795;236
01.09.2018 00:00:00;1;120795;150
01.10.2018 00:00:00;1;120795;162
01.11.2018 00:00:00;1;120795;178
01.12.2018 00:00:00;1;120795;172
01.01.2019 00:00:00;1;120795;174
01.01.2016 00:00:00;1;126652;392
01.02.2016 00:00:00;1;126652;417
01.03.2016 00:00:00;1;126652;3036
01.04.2016 00:00:00;1;126652;662
01.05.2016 00:00:00;1;126652;1205
01.06.2016 00:00:00;1;126652;1115
01.07.2016 00:00:00;1;126652;4363
01.08.2016 00:00:00;1;126652;1165
01.11.2016 00:00:00;1;126652;2593
01.12.2016 00:00:00;1;126652;5123
01.01.2017 00:00:00;1;126652;979
01.02.2017 00:00:00;1;126652;4484
01.03.2017 00:00:00;1;126652;6908
01.04.2017 00:00:00;1;126652;5292
01.05.2017 00:00:00;1;126652;6274
01.06.2017 00:00:00;1;126652;2961
01.07.2017 00:00:00;1;126652;2840
01.08.2017 00:00:00;1;126652;2077
01.09.2017 00:00:00;1;126652;3337
01.10.2017 00:00:00;1;126652;2182
01.11.2017 00:00:00;1;126652;6824
01.12.2017 00:00:00;1;126652;2811
01.01.2018 00:00:00;1;126652;1482
01.02.2018 00:00:00;1;126652;2717
01.03.2018 00:00:00;1;126652;951
01.04.2018 00:00:00;1;126652;4788
01.05.2018 00:00:00;1;126652;3055
01.06.2018 00:00:00;1;126652;4811
01.07.2018 00:00:00;1;126652;2427
01.08.2018 00:00:00;1;126652;4183
01.09.2018 00:00:00;1;126652;5149
01.10.2018 00:00:00;1;126652;3533
01.11.2018 00:00:00;1;126652;3691
01.12.2018 00:00:00;1;126652;25967
01.01.2019 00:00:00;1;126652;5812
01.01.2016 00:00:00;1;126660;0
01.02.2016 00:00:00;1;126660;38
01.03.2016 00:00:00;1;126660;13
01.04.2016 00:00:00;1;126660;14
01.05.2016 00:00:00;1;126660;21
01.06.2016 00:00:00;1;126660;36
01.07.2016 00:00:00;1;126660;21
01.08.2016 00:00:00;1;126660;11
01.11.2016 00:00:00;1;126660;16
01.12.2016 00:00:00;1;126660;15
01.01.2017 00:00:00;1;126660;14
01.02.2017 00:00:00;1;126660;8
01.03.2017 00:00:00;1;126660;9
01.04.2017 00:00:00;1;126660;8
01.05.2017 00:00:00;1;126660;21
01.06.2017 00:00:00;1;126660;1
01.07.2017 00:00:00;1;126660;3
01.08.2017 00:00:00;1;126660;12
01.09.2017 00:00:00;1;126660;0
01.10.2017 00:00:00;1;126660;26
01.11.2017 00:00:00;1;126660;9
01.12.2017 00:00:00;1;126660;3
01.01.2018 00:00:00;1;126660;1
01.02.2018 00:00:00;1;126660;3
01.03.2018 00:00:00;1;126660;5
01.04.2018 00:00:00;1;126660;2
01.05.2018 00:00:00;1;126660;0
01.06.2018 00:00:00;1;126660;2
01.07.2018 00:00:00;1;126660;6
01.08.2018 00:00:00;1;126660;1
01.09.2018 00:00:00;1;126660;0
01.10.2018 00:00:00;1;126660;0
01.11.2018 00:00:00;1;126660;1
01.12.2018 00:00:00;1;126660;0
01.01.2019 00:00:00;1;126660;0
01.01.2016 00:00:00;1;126686;338
01.02.2016 00:00:00;1;126686;269
01.03.2016 00:00:00;1;126686;434
01.04.2016 00:00:00;1;126686;315
01.05.2016 00:00:00;1;126686;457
01.06.2016 00:00:00;1;126686;449
01.07.2016 00:00:00;1;126686;573
01.08.2016 00:00:00;1;126686;358
01.11.2016 00:00:00;1;126686;338
01.12.2016 00:00:00;1;126686;296
01.01.2017 00:00:00;1;126686;243
01.02.2017 00:00:00;1;126686;208
01.03.2017 00:00:00;1;126686;409
01.04.2017 00:00:00;1;126686;391
01.05.2017 00:00:00;1;126686;373
01.06.2017 00:00:00;1;126686;411
01.07.2017 00:00:00;1;126686;308
01.08.2017 00:00:00;1;126686;365
01.09.2017 00:00:00;1;126686;313
01.10.2017 00:00:00;1;126686;260
01.11.2017 00:00:00;1;126686;228
01.12.2017 00:00:00;1;126686;179
01.01.2018 00:00:00;1;126686;267
01.02.2018 00:00:00;1;126686;218
01.03.2018 00:00:00;1;126686;348
01.04.2018 00:00:00;1;126686;267
01.05.2018 00:00:00;1;126686;265
01.06.2018 00:00:00;1;126686;372
01.07.2018 00:00:00;1;126686;271
01.08.2018 00:00:00;1;126686;216
01.09.2018 00:00:00;1;126686;167
01.10.2018 00:00:00;1;126686;258
01.11.2018 00:00:00;1;126686;164
01.12.2018 00:00:00;1;126686;276
01.01.2019 00:00:00;1;126686;213
01.01.2016 00:00:00;1;126709;159
01.02.2016 00:00:00;1;126709;144
01.03.2016 00:00:00;1;126709;135
01.04.2016 00:00:00;1;126709;65
01.05.2016 00:00:00;1;126709;114
01.06.2016 00:00:00;1;126709;130
01.07.2016 00:00:00;1;126709;65
01.08.2016 00:00:00;1;126709;57
01.11.2016 00:00:00;1;126709;115
01.12.2016 00:00:00;1;126709;79
01.01.2017 00:00:00;1;126709;52
01.02.2017 00:00:00;1;126709;44
01.03.2017 00:00:00;1;126709;136
01.04.2017 00:00:00;1;126709;46
01.05.2017 00:00:00;1;126709;65
01.06.2017 00:00:00;1;126709;23
01.07.2017 00:00:00;1;126709;48
01.08.2017 00:00:00;1;126709;41
01.09.2017 00:00:00;1;126709;46
01.10.2017 00:00:00;1;126709;46
01.11.2017 00:00:00;1;126709;74
01.12.2017 00:00:00;1;126709;46
01.01.2018 00:00:00;1;126709;72
01.02.2018 00:00:00;1;126709;61
01.03.2018 00:00:00;1;126709;144
01.04.2018 00:00:00;1;126709;0
01.05.2018 00:00:00;1;126709;0
01.06.2018 00:00:00;1;126709;252
01.07.2018 00:00:00;1;126709;330
01.08.2018 00:00:00;1;126709;444
01.09.2018 00:00:00;1;126709;156
01.10.2018 00:00:00;1;126709;83
01.11.2018 00:00:00;1;126709;24
01.12.2018 00:00:00;1;126709;457
01.01.2019 00:00:00;1;126709;196
01.01.2016 00:00:00;1;126717;130
01.02.2016 00:00:00;1;126717;544
01.03.2016 00:00:00;1;126717;1404
01.04.2016 00:00:00;1;126717;220
01.05.2016 00:00:00;1;126717;724
01.06.2016 00:00:00;1;126717;575
01.07.2016 00:00:00;1;126717;622
01.08.2016 00:00:00;1;126717;396
01.11.2016 00:00:00;1;126717;1067
01.12.2016 00:00:00;1;126717;599
01.01.2017 00:00:00;1;126717;280
01.02.2017 00:00:00;1;126717;487
01.03.2017 00:00:00;1;126717;1133
01.04.2017 00:00:00;1;126717;454
01.05.2017 00:00:00;1;126717;791
01.06.2017 00:00:00;1;126717;855
01.07.2017 00:00:00;1;126717;528
01.08.2017 00:00:00;1;126717;1403
01.09.2017 00:00:00;1;126717;901
01.10.2017 00:00:00;1;126717;579
01.11.2017 00:00:00;1;126717;738
01.12.2017 00:00:00;1;126717;504
01.01.2018 00:00:00;1;126717;520
01.02.2018 00:00:00;1;126717;496
01.03.2018 00:00:00;1;126717;1235
01.04.2018 00:00:00;1;126717;612
01.05.2018 00:00:00;1;126717;551
01.06.2018 00:00:00;1;126717;275
01.07.2018 00:00:00;1;126717;390
01.08.2018 00:00:00;1;126717;418
01.09.2018 00:00:00;1;126717;525
01.10.2018 00:00:00;1;126717;472
01.11.2018 00:00:00;1;126717;319
01.12.2018 00:00:00;1;126717;180
01.01.2019 00:00:00;1;126717;271
01.01.2016 00:00:00;1;126725;488
01.02.2016 00:00:00;1;126725;626
01.03.2016 00:00:00;1;126725;1138
01.04.2016 00:00:00;1;126725;646
01.05.2016 00:00:00;1;126725;2605
01.06.2016 00:00:00;1;126725;2403
01.07.2016 00:00:00;1;126725;5213
01.08.2016 00:00:00;1;126725;3348
01.11.2016 00:00:00;1;126725;10016
01.12.2016 00:00:00;1;126725;4780
01.01.2017 00:00:00;1;126725;946
01.02.2017 00:00:00;1;126725;5648
01.03.2017 00:00:00;1;126725;8219
01.04.2017 00:00:00;1;126725;8460
01.05.2017 00:00:00;1;126725;8063
01.06.2017 00:00:00;1;126725;10383
01.07.2017 00:00:00;1;126725;5353
01.08.2017 00:00:00;1;126725;6113
01.09.2017 00:00:00;1;126725;4153
01.10.2017 00:00:00;1;126725;3018
01.11.2017 00:00:00;1;126725;9995
01.12.2017 00:00:00;1;126725;6004
01.01.2018 00:00:00;1;126725;1984
01.02.2018 00:00:00;1;126725;3825
01.03.2018 00:00:00;1;126725;8106
01.04.2018 00:00:00;1;126725;3196
01.05.2018 00:00:00;1;126725;4719
01.06.2018 00:00:00;1;126725;9020
01.07.2018 00:00:00;1;126725;5320
01.08.2018 00:00:00;1;126725;7797
01.09.2018 00:00:00;1;126725;4071
01.10.2018 00:00:00;1;126725;919
01.11.2018 00:00:00;1;126725;1485
01.12.2018 00:00:00;1;126725;9306
01.01.2019 00:00:00;1;126725;3197
01.01.2016 00:00:00;1;126733;75
01.02.2016 00:00:00;1;126733;106
