dt_venda,cd_empresa,cd_mercadoria,qt_vendida
2018-04-01,1,295231,3065
2018-05-01,1,295231,8542
2018-06-01,1,295231,15586
2018-07-01,1,295231,6872
2018-08-01,1,295231,18005
2018-09-01,1,295231,24001
2018-10-01,1,295231,7384
2018-11-01,1,295231,2227
2016-01-01,1,295273,200
2016-02-01,1,295273,141
2016-03-01,1,295273,578
2016-04-01,1,295273,346
2016-05-01,1,295273,805
2016-06-01,1,295273,451
2016-07-01,1,295273,891
2016-08-01,1,295273,539
2016-11-01,1,295273,803
2016-12-01,1,295273,532
2017-01-01,1,295273,359
2017-02-01,1,295273,435
2017-03-01,1,295273,1126
2017-04-01,1,295273,1280
2017-05-01,1,295273,850
2017-06-01,1,295273,1109
2017-07-01,1,295273,1496
2017-08-01,1,295273,2113
2017-09-01,1,295273,1698
2017-10-01,1,295273,1514
2017-11-01,1,295273,1521
2017-12-01,1,295273,1056
2018-01-01,1,295273,618
2018-02-01,1,295273,798
2018-03-01,1,295273,2083
2018-04-01,1,295273,0
2018-05-01,1,295273,1890
2018-06-01,1,295273,2430
2018-07-01,1,295273,0
2018-08-01,1,295273,3274
2018-09-01,1,295273,260
2018-10-01,1,295273,2702
2018-11-01,1,295273,371
2016-01-01,1,295281,48
2016-02-01,1,295281,151
2016-03-01,1,295281,257
2016-04-01,1,295281,207
2016-05-01,1,295281,198
2016-06-01,1,295281,272
2016-07-01,1,295281,196
2016-08-01,1,295281,194
2016-11-01,1,295281,279
2016-12-01,1,295281,321
2017-01-01,1,295281,153
2017-02-01,1,295281,111
2017-03-01,1,295281,328
2017-04-01,1,295281,562
2017-05-01,1,295281,238
2017-06-01,1,295281,212
2017-07-01,1,295281,192
2017-08-01,1,295281,342
2017-09-01,1,295281,444
2017-10-01,1,295281,200
2017-11-01,1,295281,424
2017-12-01,1,295281,199
2018-01-01,1,295281,234
2018-02-01,1,295281,186
2018-03-01,1,295281,274
2018-04-01,1,295281,218
2018-05-01,1,295281,179
2018-06-01,1,295281,288
2018-07-01,1,295281,3
2018-08-01,1,295281,0
2018-09-01,1,295281,0
2018-10-01,1,295281,344
2018-11-01,1,295281,51
2016-01-01,1,295299,127
2016-02-01,1,295299,112
2016-03-01,1,295299,0
2016-04-01,1,295299,68
2016-05-01,1,295299,150
2016-06-01,1,295299,119
2016-07-01,1,295299,233
2016-08-01,1,295299,168
2016-11-01,1,295299,151
2016-12-01,1,295299,157
2017-01-01,1,295299,97
2017-02-01,1,295299,106
2017-03-01,1,295299,360
2017-04-01,1,295299,198
2017-05-01,1,295299,280
2017-06-01,1,295299,0
2017-07-01,1,295299,406
2017-08-01,1,295299,204
2017-09-01,1,295299,157
2017-10-01,1,295299,178
2017-11-01,1,295299,189
2017-12-01,1,295299,157
2018-01-01,1,295299,186
2018-02-01,1,295299,219
2018-03-01,1,295299,313
2018-04-01,1,295299,23
2018-05-01,1,295299,0
2018-06-01,1,295299,115
2018-07-01,1,295299,415
2018-08-01,1,295299,0
2018-09-01,1,295299,667
2018-10-01,1,295299,48
2018-11-01,1,295299,61
2016-01-01,1,300939,894
2016-02-01,1,300939,2486
2016-03-01,1,300939,626
2016-04-01,1,300939,1303
2016-05-01,1,300939,1350
2016-06-01,1,300939,1577
2016-07-01,1,300939,1399
2016-08-01,1,300939,1668
2016-11-01,1,300939,2406
2016-12-01,1,300939,2602
2017-01-01,1,300939,1642
2017-02-01,1,300939,1595
2017-03-01,1,300939,4221
2017-04-01,1,300939,532
2017-05-01,1,300939,2199
2017-06-01,1,300939,1044
2017-07-01,1,300939,2028
2017-08-01,1,300939,3214
2017-09-01,1,300939,2070
2017-10-01,1,300939,1389
2017-11-01,1,300939,3121
2017-12-01,1,300939,10
2018-01-01,1,300939,0
2018-02-01,1,300939,0
2018-03-01,1,300939,5588
2018-04-01,1,300939,1
2018-05-01,1,300939,900
2018-06-01,1,300939,1569
2018-07-01,1,300939,1610
2018-08-01,1,300939,1466
2018-09-01,1,300939,3034
2018-10-01,1,300939,2
2018-11-01,1,300939,0
2016-01-01,1,319679,95
2016-02-01,1,319679,74
2016-03-01,1,319679,418
2016-04-01,1,319679,234
2016-05-01,1,319679,1110
2016-06-01,1,319679,572
2016-07-01,1,319679,674
2016-08-01,1,319679,335
2016-11-01,1,319679,479
2016-12-01,1,319679,506
2017-01-01,1,319679,137
2017-02-01,1,319679,198
2017-03-01,1,319679,884
2017-04-01,1,319679,777
2017-05-01,1,319679,930
2017-06-01,1,319679,752
2017-07-01,1,319679,1951
2017-08-01,1,319679,1063
2017-09-01,1,319679,647
2017-10-01,1,319679,430
2017-11-01,1,319679,318
2017-12-01,1,319679,270
2018-01-01,1,319679,221
2018-02-01,1,319679,214
2018-03-01,1,319679,344
2018-04-01,1,319679,278
2018-05-01,1,319679,540
2018-06-01,1,319679,1075
2018-07-01,1,319679,902
2018-08-01,1,319679,475
2018-09-01,1,319679,405
2018-10-01,1,319679,570
2018-11-01,1,319679,144
2016-01-01,1,319687,140
2016-02-01,1,319687,242
2016-03-01,1,319687,386
2016-04-01,1,319687,113
2016-05-01,1,319687,88
2016-06-01,1,319687,114
2016-07-01,1,319687,496
2016-08-01,1,319687,645
2016-11-01,1,319687,137
2016-12-01,1,319687,117
2017-01-01,1,319687,104
2017-02-01,1,319687,80
2017-03-01,1,319687,95
2017-04-01,1,319687,0
2017-05-01,1,319687,0
2017-06-01,1,319687,111
2017-07-01,1,319687,15
2017-08-01,1,319687,0
2017-09-01,1,319687,121
2017-10-01,1,319687,97
2017-11-01,1,319687,68
2017-12-01,1,319687,195
2018-01-01,1,319687,0
2018-02-01,1,319687,0
2018-03-01,1,319687,0
2018-04-01,1,319687,0
2018-05-01,1,319687,0
2018-06-01,1,319687,0
2018-07-01,1,319687,0
2018-08-01,1,319687,148
2018-09-01,1,319687,33
2018-10-01,1,319687,300
2018-11-01,1,319687,0
2016-01-01,1,319695,111
2016-02-01,1,319695,0
2016-03-01,1,319695,178
2016-04-01,1,319695,99
2016-05-01,1,319695,186
2016-06-01,1,319695,318
2016-07-01,1,319695,0
2016-08-01,1,319695,0
2016-11-01,1,319695,140
2016-12-01,1,319695,329
2017-01-01,1,319695,189
2017-02-01,1,319695,244
2017-03-01,1,319695,0
2017-04-01,1,319695,0
2017-05-01,1,319695,0
2017-06-01,1,319695,52
2017-07-01,1,319695,128
2017-08-01,1,319695,180
2017-09-01,1,319695,0
2017-10-01,1,319695,0
2017-11-01,1,319695,200
2017-12-01,1,319695,51
2018-01-01,1,319695,155
2018-02-01,1,319695,494
2018-03-01,1,319695,0
2018-04-01,1,319695,0
2018-05-01,1,319695,0
2018-06-01,1,319695,0
2018-07-01,1,319695,0
2018-08-01,1,319695,0
2018-09-01,1,319695,0
2018-10-01,1,319695,0
2018-11-01,1,319695,0
2016-01-01,1,319784,0
2016-02-01,1,319784,9
2016-03-01,1,319784,12
2016-04-01,1,319784,8
2016-05-01,1,319784,12
2016-06-01,1,319784,12
2016-07-01,1,319784,18
2016-08-01,1,319784,17
2016-11-01,1,319784,25
2016-12-01,1,319784,30
2017-01-01,1,319784,21
2017-02-01,1,319784,21
2017-03-01,1,319784,64
2017-04-01,1,319784,24
2017-05-01,1,319784,41
2017-06-01,1,319784,53
2017-07-01,1,319784,23
2017-08-01,1,319784,24
2017-09-01,1,319784,9
2017-10-01,1,319784,19
2017-11-01,1,319784,31
2017-12-01,1,319784,17
2018-01-01,1,319784,41
2018-02-01,1,319784,42
2018-03-01,1,319784,32
2018-04-01,1,319784,78
2018-05-01,1,319784,87
2018-06-01,1,319784,128
2018-07-01,1,319784,105
2018-08-01,1,319784,117
2018-09-01,1,319784,71
2018-10-01,1,319784,123
2018-11-01,1,319784,0
2016-01-01,1,319792,88
2016-02-01,1,319792,22
2016-03-01,1,319792,237
2016-04-01,1,319792,26
2016-05-01,1,319792,48
2016-06-01,1,319792,59
2016-07-01,1,319792,29
2016-08-01,1,319792,40
2016-11-01,1,319792,32
2016-12-01,1,319792,31
2017-01-01,1,319792,23
2017-02-01,1,319792,19
2017-03-01,1,319792,48
2017-04-01,1,319792,105
2017-05-01,1,319792,40
2017-06-01,1,319792,38
2017-07-01,1,319792,54
2017-08-01,1,319792,80
2017-09-01,1,319792,27
2017-10-01,1,319792,102
2017-11-01,1,319792,11
2017-12-01,1,319792,37
2018-01-01,1,319792,90
2018-02-01,1,319792,149
2018-03-01,1,319792,13
2018-04-01,1,319792,43
2018-05-01,1,319792,37
2018-06-01,1,319792,39
2018-07-01,1,319792,42
2018-08-01,1,319792,37
2018-09-01,1,319792,26
2018-10-01,1,319792,40
2018-11-01,1,319792,7
2016-01-01,1,319807,356
2016-02-01,1,319807,243
2016-03-01,1,319807,899
2016-04-01,1,319807,218
2016-05-01,1,319807,221
2016-06-01,1,319807,165
2016-07-01,1,319807,231
2016-08-01,1,319807,162
2016-11-01,1,319807,679
2016-12-01,1,319807,400
2017-01-01,1,319807,269
2017-02-01,1,319807,333
2017-03-01,1,319807,421
2017-04-01,1,319807,423
2017-05-01,1,319807,239
2017-06-01,1,319807,218
2017-07-01,1,319807,170
2017-08-01,1,319807,416
2017-09-01,1,319807,455
2017-10-01,1,319807,375
2017-11-01,1,319807,486
2017-12-01,1,319807,305
2018-01-01,1,319807,52
2018-02-01,1,319807,414
2018-03-01,1,319807,509
2018-04-01,1,319807,516
2018-05-01,1,319807,388
2018-06-01,1,319807,345
2018-07-01,1,319807,365
2018-08-01,1,319807,563
2018-09-01,1,319807,0
2018-10-01,1,319807,0
2018-11-01,1,319807,0
2016-01-01,1,319873,115
2016-02-01,1,319873,138
2016-03-01,1,319873,287
2016-04-01,1,319873,118
2016-05-01,1,319873,267
2016-06-01,1,319873,182
2016-07-01,1,319873,266
2016-08-01,1,319873,201
2016-11-01,1,319873,273
2016-12-01,1,319873,439
2017-01-01,1,319873,144
2017-02-01,1,319873,159
2017-03-01,1,319873,475
2017-04-01,1,319873,410
2017-05-01,1,319873,281
2017-06-01,1,319873,189
2017-07-01,1,319873,287
2017-08-01,1,319873,590
2017-09-01,1,319873,349
2017-10-01,1,319873,246
2017-11-01,1,319873,390
2017-12-01,1,319873,217
2018-01-01,1,319873,268
2018-02-01,1,319873,220
2018-03-01,1,319873,600
2018-04-01,1,319873,274
2018-05-01,1,319873,314
2018-06-01,1,319873,295
2018-07-01,1,319873,385
2018-08-01,1,319873,330
2018-09-01,1,319873,286
2018-10-01,1,319873,370
2018-11-01,1,319873,80
2016-01-01,1,319881,84
2016-02-01,1,319881,82
2016-03-01,1,319881,188
2016-04-01,1,319881,155
2016-05-01,1,319881,289
2016-06-01,1,319881,245
2016-07-01,1,319881,291
2016-08-01,1,319881,293
2016-11-01,1,319881,260
2016-12-01,1,319881,350
2017-01-01,1,319881,154
2017-02-01,1,319881,203
2017-03-01,1,319881,353
2017-04-01,1,319881,341
2017-05-01,1,319881,310
2017-06-01,1,319881,195
2017-07-01,1,319881,242
2017-08-01,1,319881,506
2017-09-01,1,319881,324
2017-10-01,1,319881,206
2017-11-01,1,319881,297
2017-12-01,1,319881,241
2018-01-01,1,319881,275
2018-02-01,1,319881,360
2018-03-01,1,319881,221
2018-04-01,1,319881,275
2018-05-01,1,319881,380
2018-06-01,1,319881,349
2018-07-01,1,319881,268
2018-08-01,1,319881,305
2018-09-01,1,319881,370
2018-10-01,1,319881,415
2018-11-01,1,319881,99
2016-01-01,1,319899,225
2016-02-01,1,319899,162
2016-03-01,1,319899,430
2016-04-01,1,319899,228
2016-05-01,1,319899,352
2016-06-01,1,319899,289
2016-07-01,1,319899,357
2016-08-01,1,319899,294
2016-11-01,1,319899,420
2016-12-01,1,319899,597
2017-01-01,1,319899,304
2017-02-01,1,319899,415
2017-03-01,1,319899,703
2017-04-01,1,319899,572
2017-05-01,1,319899,542
2017-06-01,1,319899,398
2017-07-01,1,319899,403
2017-08-01,1,319899,846
2017-09-01,1,319899,444
2017-10-01,1,319899,296
2017-11-01,1,319899,574
2017-12-01,1,319899,989
2018-01-01,1,319899,44
2018-02-01,1,319899,355
2018-03-01,1,319899,458
2018-04-01,1,319899,1280
2018-05-01,1,319899,375
2018-06-01,1,319899,382
2018-07-01,1,319899,419
2018-08-01,1,319899,434
2018-09-01,1,319899,518
2018-10-01,1,319899,534
2018-11-01,1,319899,97
2016-01-01,1,319904,80
2016-02-01,1,319904,91
2016-03-01,1,319904,589
2016-04-01,1,319904,130
2016-05-01,1,319904,231
2016-06-01,1,319904,211
2016-07-01,1,319904,91
2016-08-01,1,319904,127
2016-11-01,1,319904,178
2016-12-01,1,319904,177
2017-01-01,1,319904,104
2017-02-01,1,319904,101
2017-03-01,1,319904,186
2017-04-01,1,319904,161
2017-05-01,1,319904,173
2017-06-01,1,319904,161
2017-07-01,1,319904,167
2017-08-01,1,319904,356
2017-09-01,1,319904,461
2017-10-01,1,319904,414
2017-11-01,1,319904,229
2017-12-01,1,319904,206
2018-01-01,1,319904,206
2018-02-01,1,319904,217
2018-03-01,1,319904,145
2018-04-01,1,319904,263
2018-05-01,1,319904,412
2018-06-01,1,319904,5
2018-07-01,1,319904,0
2018-08-01,1,319904,0
2018-09-01,1,319904,415
2018-10-01,1,319904,326
2018-11-01,1,319904,39
2016-01-01,1,319912,0
2016-02-01,1,319912,250
2016-03-01,1,319912,999
2016-04-01,1,319912,0
2016-05-01,1,319912,0
2016-06-01,1,319912,0
2016-07-01,1,319912,1891
2016-08-01,1,319912,1436
2016-11-01,1,319912,501
2016-12-01,1,319912,443
2017-01-01,1,319912,269
2017-02-01,1,319912,232
2017-03-01,1,319912,482
2017-04-01,1,319912,561
2017-05-01,1,319912,546
2017-06-01,1,319912,717
2017-07-01,1,319912,577
2017-08-01,1,319912,865
2017-09-01,1,319912,1141
2017-10-01,1,319912,588
2017-11-01,1,319912,418
2017-12-01,1,319912,441
2018-01-01,1,319912,309
2018-02-01,1,319912,248
2018-03-01,1,319912,366
2018-04-01,1,319912,465
2018-05-01,1,319912,695
2018-06-01,1,319912,613
2018-07-01,1,319912,140
2018-08-01,1,319912,0
2018-09-01,1,319912,1200
2018-10-01,1,319912,1676
2018-11-01,1,319912,21
2016-01-01,1,319938,16
2016-02-01,1,319938,40
2016-03-01,1,319938,0
2016-04-01,1,319938,0
2016-05-01,1,319938,0
2016-06-01,1,319938,56
2016-07-01,1,319938,0
2016-08-01,1,319938,0
2016-11-01,1,319938,107
2016-12-01,1,319938,5
2017-01-01,1,319938,3
2017-02-01,1,319938,46
2017-03-01,1,319938,78
2017-04-01,1,319938,69
2017-05-01,1,319938,113
2017-06-01,1,319938,45
2017-07-01,1,319938,54
2017-08-01,1,319938,73
2017-09-01,1,319938,57
2017-10-01,1,319938,40
2017-11-01,1,319938,75
2017-12-01,1,319938,85
2018-01-01,1,319938,84
2018-02-01,1,319938,81
2018-03-01,1,319938,61
2018-04-01,1,319938,40
2018-05-01,1,319938,130
2018-06-01,1,319938,47
2018-07-01,1,319938,65
2018-08-01,1,319938,55
2018-09-01,1,319938,71
2018-10-01,1,319938,36
2018-11-01,1,319938,4
2016-01-01,1,319970,10
2016-02-01,1,319970,0
2016-03-01,1,319970,19
2016-04-01,1,319970,42
2016-05-01,1,319970,51
2016-06-01,1,319970,28
2016-07-01,1,319970,66
2016-08-01,1,319970,18
2016-11-01,1,319970,13
2016-12-01,1,319970,17
2017-01-01,1,319970,19
2017-02-01,1,319970,9
2017-03-01,1,319970,31
2017-04-01,1,319970,7
2017-05-01,1,319970,10
2017-06-01,1,319970,12
2017-07-01,1,319970,10
2017-08-01,1,319970,32
2017-09-01,1,319970,9
2017-10-01,1,319970,3
2017-11-01,1,319970,3
2017-12-01,1,319970,6
2018-01-01,1,319970,5
2018-02-01,1,319970,9
2018-03-01,1,319970,25
2018-04-01,1,319970,35
2018-05-01,1,319970,26
2018-06-01,1,319970,59
2018-07-01,1,319970,0
2018-08-01,1,319970,6
2018-09-01,1,319970,8
2018-10-01,1,319970,14
2018-11-01,1,319970,1
2016-01-01,1,319996,13
2016-02-01,1,319996,42
2016-03-01,1,319996,0
2016-04-01,1,319996,0
2016-05-01,1,319996,0
2016-06-01,1,319996,42
2016-07-01,1,319996,24
2016-08-01,1,319996,51
2016-11-01,1,319996,6
2016-12-01,1,319996,14
2017-01-01,1,319996,10
2017-02-01,1,319996,6
2017-03-01,1,319996,38
2017-04-01,1,319996,9
2017-05-01,1,319996,10
2017-06-01,1,319996,18
2017-07-01,1,319996,20
2017-08-01,1,319996,11
2017-09-01,1,319996,7
2017-10-01,1,319996,3
2017-11-01,1,319996,6
2017-12-01,1,319996,2
2018-01-01,1,319996,8
2018-02-01,1,319996,11
2018-03-01,1,319996,8
2018-04-01,1,319996,13
2018-05-01,1,319996,40
2018-06-01,1,319996,32
2018-07-01,1,319996,28
2018-08-01,1,319996,10
2018-09-01,1,319996,6
2018-10-01,1,319996,2
2018-11-01,1,319996,1
2016-01-01,1,320010,41
2016-02-01,1,320010,93
2016-03-01,1,320010,58
2016-04-01,1,320010,0
2016-05-01,1,320010,0
2016-06-01,1,320010,120
2016-07-01,1,320010,177
2016-08-01,1,320010,266
2016-11-01,1,320010,143
2016-12-01,1,320010,129
2017-01-01,1,320010,85
2017-02-01,1,320010,216
2017-03-01,1,320010,230
2017-04-01,1,320010,249
2017-05-01,1,320010,304
2017-06-01,1,320010,133
2017-07-01,1,320010,132
2017-08-01,1,320010,326
2017-09-01,1,320010,103
2017-10-01,1,320010,0
2017-11-01,1,320010,476
2017-12-01,1,320010,5
2018-01-01,1,320010,0
2018-02-01,1,320010,0
2018-03-01,1,320010,624
2018-04-01,1,320010,0
2018-05-01,1,320010,0
2018-06-01,1,320010,1583
2018-07-01,1,320010,0
2018-08-01,1,320010,208
2018-09-01,1,320010,141
2018-10-01,1,320010,593
2018-11-01,1,320010,23
2016-01-01,1,320028,98
2016-02-01,1,320028,57
2016-03-01,1,320028,82
2016-04-01,1,320028,41
2016-05-01,1,320028,53
2016-06-01,1,320028,46
2016-07-01,1,320028,66
2016-08-01,1,320028,47
2016-11-01,1,320028,88
2016-12-01,1,320028,148
2017-01-01,1,320028,79
2017-02-01,1,320028,108
2017-03-01,1,320028,104
2017-04-01,1,320028,138
2017-05-01,1,320028,61
2017-06-01,1,320028,49
2017-07-01,1,320028,92
2017-08-01,1,320028,101
2017-09-01,1,320028,59
2017-10-01,1,320028,145
2017-11-01,1,320028,88
2017-12-01,1,320028,95
2018-01-01,1,320028,127
2018-02-01,1,320028,89
2018-03-01,1,320028,295
2018-04-01,1,320028,87
2018-05-01,1,320028,163
2018-06-01,1,320028,202
2018-07-01,1,320028,106
2018-08-01,1,320028,127
2018-09-01,1,320028,0
2018-10-01,1,320028,0
2018-11-01,1,320028,0
2016-01-01,1,320036,28
2016-02-01,1,320036,35
2016-03-01,1,320036,119
2016-04-01,1,320036,43
2016-05-01,1,320036,38
2016-06-01,1,320036,34
2016-07-01,1,320036,133
2016-08-01,1,320036,40
2016-11-01,1,320036,114
2016-12-01,1,320036,105
2017-01-01,1,320036,44
2017-02-01,1,320036,41
2017-03-01,1,320036,56
2017-04-01,1,320036,43
2017-05-01,1,320036,36
2017-06-01,1,320036,28
2017-07-01,1,320036,37
2017-08-01,1,320036,31
2017-09-01,1,320036,40
2017-10-01,1,320036,23
2017-11-01,1,320036,21
2017-12-01,1,320036,33
2018-01-01,1,320036,18
2018-02-01,1,320036,46
2018-03-01,1,320036,18
2018-04-01,1,320036,80
2018-05-01,1,320036,0
2018-06-01,1,320036,23
2018-07-01,1,320036,12
2018-08-01,1,320036,65
2018-09-01,1,320036,0
2018-10-01,1,320036,0
2018-11-01,1,320036,0
2016-01-01,1,320052,34
2016-02-01,1,320052,22
2016-03-01,1,320052,123
2016-04-01,1,320052,20
2016-05-01,1,320052,19
2016-06-01,1,320052,63
2016-07-01,1,320052,29
2016-08-01,1,320052,80
2016-11-01,1,320052,67
2016-12-01,1,320052,61
2017-01-01,1,320052,12
2017-02-01,1,320052,15
2017-03-01,1,320052,38
2017-04-01,1,320052,109
2017-05-01,1,320052,2
2017-06-01,1,320052,22
2017-07-01,1,320052,62
2017-08-01,1,320052,13
2017-09-01,1,320052,87
2017-10-01,1,320052,87
2017-11-01,1,320052,2
2017-12-01,1,320052,40
2018-01-01,1,320052,22
2018-02-01,1,320052,111
2018-03-01,1,320052,34
2018-04-01,1,320052,139
2018-05-01,1,320052,9
2018-06-01,1,320052,45
2018-07-01,1,320052,2
2018-08-01,1,320052,11
2018-09-01,1,320052,7
2018-10-01,1,320052,14
2018-11-01,1,320052,12
2016-01-01,1,320086,37
2016-02-01,1,320086,35
2016-03-01,1,320086,19
2016-04-01,1,320086,8
2016-05-01,1,320086,20
2016-06-01,1,320086,35
2016-07-01,1,320086,39
2016-08-01,1,320086,32
2016-11-01,1,320086,47
2016-12-01,1,320086,8
2017-01-01,1,320086,16
2017-02-01,1,320086,3
2017-03-01,1,320086,13
2017-04-01,1,320086,14
2017-05-01,1,320086,43
2017-06-01,1,320086,19
2017-07-01,1,320086,6
2017-08-01,1,320086,8
2017-09-01,1,320086,10
2017-10-01,1,320086,570
2017-11-01,1,320086,442
2017-12-01,1,320086,582
2018-01-01,1,320086,764
2018-02-01,1,320086,1295
2018-03-01,1,320086,1777
2018-04-01,1,320086,414
2018-05-01,1,320086,174
2018-06-01,1,320086,450
2018-07-01,1,320086,164
2018-08-01,1,320086,203
2018-09-01,1,320086,351
2018-10-01,1,320086,322
2018-11-01,1,320086,25
2016-01-01,1,322680,16
2016-02-01,1,322680,24
2016-03-01,1,322680,11
2016-04-01,1,322680,98
2016-05-01,1,322680,19
2016-06-01,1,322680,17
2016-07-01,1,322680,24
2016-08-01,1,322680,7
2016-11-01,1,322680,11
2016-12-01,1,322680,28
2017-01-01,1,322680,11
2017-02-01,1,322680,26
2017-03-01,1,322680,63
2017-04-01,1,322680,25
2017-05-01,1,322680,25
2017-06-01,1,322680,26
2017-07-01,1,322680,46
2017-08-01,1,322680,3
2017-09-01,1,322680,22
2017-10-01,1,322680,43
2017-11-01,1,322680,112
2017-12-01,1,322680,0
2018-01-01,1,322680,0
2018-02-01,1,322680,0
2018-03-01,1,322680,0
2018-04-01,1,322680,0
2018-05-01,1,322680,0
2018-06-01,1,322680,0
2018-07-01,1,322680,0
2018-08-01,1,322680,0
2018-09-01,1,322680,0
2018-10-01,1,322680,0
2018-11-01,1,322680,0
2016-01-01,1,322698,43
2016-02-01,1,322698,52
2016-03-01,1,322698,205
2016-04-01,1,322698,60
2016-05-01,1,322698,0
2016-06-01,1,322698,115
2016-07-01,1,322698,104
2016-08-01,1,322698,38
2016-11-01,1,322698,60
2016-12-01,1,322698,93
2017-01-01,1,322698,66
2017-02-01,1,322698,56
2017-03-01,1,322698,66
2017-04-01,1,322698,84
2017-05-01,1,322698,53
2017-06-01,1,322698,25
2017-07-01,1,322698,15
2017-08-01,1,322698,21
2017-09-01,1,322698,31
2017-10-01,1,322698,7
2017-11-01,1,322698,1
2017-12-01,1,322698,16
2018-01-01,1,322698,101
2018-02-01,1,322698,22
2018-03-01,1,322698,27
2018-04-01,1,322698,11
2018-05-01,1,322698,95
2018-06-01,1,322698,125
2018-07-01,1,322698,10
2018-08-01,1,322698,45
2018-09-01,1,322698,4
2018-10-01,1,322698,20
2018-11-01,1,322698,0
2016-01-01,1,322703,0
2016-02-01,1,322703,137
2016-03-01,1,322703,43
2016-04-01,1,322703,0
2016-05-01,1,322703,221
2016-06-01,1,322703,25
2016-07-01,1,322703,163
2016-08-01,1,322703,30
2016-11-01,1,322703,40
2016-12-01,1,322703,28
2017-01-01,1,322703,17
2017-02-01,1,322703,78
2017-03-01,1,322703,29
2017-04-01,1,322703,49
2017-05-01,1,322703,102
2017-06-01,1,322703,296
2017-07-01,1,322703,201
2017-08-01,1,322703,304
2017-09-01,1,322703,78
2017-10-01,1,322703,63
2017-11-01,1,322703,36
2017-12-01,1,322703,147
2018-01-01,1,322703,180
2018-02-01,1,322703,41
2018-03-01,1,322703,87
2018-04-01,1,322703,110
2018-05-01,1,322703,81
2018-06-01,1,322703,77
2018-07-01,1,322703,41
2018-08-01,1,322703,60
2018-09-01,1,322703,13
2018-10-01,1,322703,22
2018-11-01,1,322703,23
2016-01-01,1,322711,104
2016-02-01,1,322711,17
2016-03-01,1,322711,47
2016-04-01,1,322711,56
2016-05-01,1,322711,81
2016-06-01,1,322711,99
2016-07-01,1,322711,53
2016-08-01,1,322711,11
2016-11-01,1,322711,960
2016-12-01,1,322711,960
2017-01-01,1,322711,1620
2017-02-01,1,322711,0
2017-03-01,1,322711,0
2017-04-01,1,322711,600
2017-05-01,1,322711,2992
2017-06-01,1,322711,3840
2017-07-01,1,322711,71
2017-08-01,1,322711,375
2017-09-01,1,322711,333
2017-10-01,1,322711,362
2017-11-01,1,322711,557
2017-12-01,1,322711,231
2018-01-01,1,322711,333
2018-02-01,1,322711,2159
2018-03-01,1,322711,0
2018-04-01,1,322711,0
2018-05-01,1,322711,0
2018-06-01,1,322711,0
2018-07-01,1,322711,0
2018-08-01,1,322711,0
2018-09-01,1,322711,0
2018-10-01,1,322711,0
2018-11-01,1,322711,0
2016-01-01,1,322729,180
2016-02-01,1,322729,0
2016-03-01,1,322729,240
2016-04-01,1,322729,18
2016-05-01,1,322729,37
2016-06-01,1,322729,40
2016-07-01,1,322729,28
2016-08-01,1,322729,537
2016-11-01,1,322729,0
2016-12-01,1,322729,540
2017-01-01,1,322729,1320
2017-02-01,1,322729,660
2017-03-01,1,322729,2413
2017-04-01,1,322729,3724
2017-05-01,1,322729,1737
2017-06-01,1,322729,3286
2017-07-01,1,322729,1986
2017-08-01,1,322729,2754
2017-09-01,1,322729,1585
2017-10-01,1,322729,902
2017-11-01,1,322729,2932
2017-12-01,1,322729,1478
2018-01-01,1,322729,1232
2018-02-01,1,322729,3670
2018-03-01,1,322729,2580
2018-04-01,1,322729,1375
2018-05-01,1,322729,2751
2018-06-01,1,322729,2394
2018-07-01,1,322729,2180
2018-08-01,1,322729,1644
2018-09-01,1,322729,368
2018-10-01,1,322729,49
2018-11-01,1,322729,13
2016-01-01,1,322737,30
2016-02-01,1,322737,22
2016-03-01,1,322737,43
2016-04-01,1,322737,22
2016-05-01,1,322737,13
2016-06-01,1,322737,45
2016-07-01,1,322737,18
2016-08-01,1,322737,15
2016-11-01,1,322737,180
2016-12-01,1,322737,120
2017-01-01,1,322737,276
2017-02-01,1,322737,144
2017-03-01,1,322737,314
2017-04-01,1,322737,684
2017-05-01,1,322737,1163
2017-06-01,1,322737,110
2017-07-01,1,322737,641
2017-08-01,1,322737,2533
2017-09-01,1,322737,1180
2017-10-01,1,322737,2299
2017-11-01,1,322737,1640
2017-12-01,1,322737,1
2018-01-01,1,322737,0
2018-02-01,1,322737,1020
2018-03-01,1,322737,0
2018-04-01,1,322737,0
2018-05-01,1,322737,0
2018-06-01,1,322737,129
2018-07-01,1,322737,2542
2018-08-01,1,322737,1024
2018-09-01,1,322737,673
2018-10-01,1,322737,2592
2018-11-01,1,322737,0
2016-01-01,1,322745,51
2016-02-01,1,322745,15
2016-03-01,1,322745,8
2016-04-01,1,322745,18
2016-05-01,1,322745,44
2016-06-01,1,322745,30
2016-07-01,1,322745,16
2016-08-01,1,322745,32
2016-11-01,1,322745,64
2016-12-01,1,322745,120
2017-01-01,1,322745,60
2017-02-01,1,322745,0
2017-03-01,1,322745,75
2017-04-01,1,322745,109
2017-05-01,1,322745,183
2017-06-01,1,322745,145
2017-07-01,1,322745,152
2017-08-01,1,322745,656
2017-09-01,1,322745,105
2017-10-01,1,322745,140
2017-11-01,1,322745,475
2017-12-01,1,322745,6
2018-01-01,1,322745,4
2018-02-01,1,322745,17
2018-03-01,1,322745,177
2018-04-01,1,322745,20
